,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021601061,,,12:00,1,0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,8:12 PM
1,0,10,1,0021601061,Jump Ball Butler vs. Drummond: Tip to Harris,,12:00,1,4,5,5,202710,Jimmy Butler,CHI,Chicago,1610612741.0,Bulls,203083,Andre Drummond,DET,Detroit,1610612765.0,Pistons,202699,Tobias Harris,DET,Detroit,1610612765.0,Pistons,,,,8:12 PM
2,1,2,2,0021601061,,,11:35,1,5,0,0,202694,Marcus Morris,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Marc Morris 25' 3PT Jump Shot,8:12 PM
3,0,4,3,0021601061,Mirotic REBOUND (Off:0 Def:1),,11:34,1,4,0,0,202703,Nikola Mirotic,CHI,Chicago,1610612741.0,Bulls,0,,,,,,0,,,,,,,,,8:12 PM
4,98,1,5,0021601061,Lauvergne 2' Cutting Layup Shot (2 PTS) (Butler 1 AST),,11:14,1,4,4,0,203530,Joffrey Lauvergne,CHI,Chicago,1610612741.0,Bulls,202710,Jimmy Butler,CHI,Chicago,1610612741.0,Bulls,0,,,,,,0 - 2,2,,8:12 PM
5,1,5,6,0021601061,Lauvergne STEAL (1 STL),,10:56,1,5,4,0,202699,Tobias Harris,DET,Detroit,1610612765.0,Pistons,203530,Joffrey Lauvergne,CHI,Chicago,1610612741.0,Bulls,0,,,,,,,,Harris Bad Pass Turnover (P1.T1),8:13 PM
6,1,6,9,0021601061,,,10:41,1,5,4,1,203083,Andre Drummond,DET,Detroit,1610612765.0,Pistons,202710,Jimmy Butler,CHI,Chicago,1610612741.0,Bulls,0,,,,,,,,Drummond P.FOUL (P1.T1) (T.Brown),8:13 PM
7,1,2,10,0021601061,MISS Lauvergne 26' 3PT Jump Shot,,10:35,1,4,0,0,203530,Joffrey Lauvergne,CHI,Chicago,1610612741.0,Bulls,0,,,,,,0,,,,,,,,,8:14 PM
8,0,4,11,0021601061,,,10:34,1,5,0,0,202397,Ish Smith,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Smith REBOUND (Off:0 Def:1),8:14 PM
9,58,2,12,0021601061,,,10:26,1,5,0,0,203083,Andre Drummond,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Drummond 11' Turnaround Hook Shot,8:14 PM
10,0,4,14,0021601061,,,10:25,1,5,0,0,202694,Marcus Morris,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,Marc Morris REBOUND (Off:1 Def:0),8:14 PM
11,97,1,13,0021601061,,,10:25,1,5,0,0,202694,Marcus Morris,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,2 - 2,TIE,Marc Morris 1' Tip Layup Shot (2 PTS),8:14 PM
12,1,5,15,0021601061,Mirotic Bad Pass Turnover (P1.T1),,10:02,1,4,5,0,202703,Nikola Mirotic,CHI,Chicago,1610612741.0,Bulls,202397,Ish Smith,DET,Detroit,1610612765.0,Pistons,0,,,,,,,,Smith STEAL (1 STL),8:14 PM
13,1,2,16,0021601061,,,9:55,1,5,0,0,202694,Marcus Morris,DET,Detroit,1610612765.0,Pistons,0,,,,,,0,,,,,,,,MISS Marc Morris 24' 3PT Jump Shot,8:14 PM
14,0,4,17,0021601061,Lauvergne REBOUND (Off:0 Def:1),,9:54,1,4,0,0,203530,Joffrey Lauvergne,CHI,Chicago,1610612741.0,Bulls,0,,,,,,0,,,,,,,,,8:14 PM
15,63,2,20,0021601061,MISS Rondo 11' Fadeaway Jumper,,9:41,1,4,0,0,200765,Rajon Rondo,CHI,Chicago,1610612741.0,Bulls,0,,,,,,0,,,,,,,,,8:15 PM
