,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,6,0,2,9,3,0.333,17,9,0.529,3,3,1.0,"JAN 12, 2017",0021600590,GSW vs. DET,30,0,0,32,24,201939,2,22016,5,8,1,W,28.8,18.32,65.5021834061
1,9,1,7,11,4,0.364,21,8,0.381,5,4,0.8,"JAN 10, 2017",0021600578,GSW vs. MIA,36,1,0,18,24,201939,8,22016,1,3,1,W,24.0,23.2,51.724137931
2,6,0,2,11,5,0.455,22,11,0.5,3,3,1.0,"JAN 08, 2017",0021600566,GSW @ SAC,37,2,3,14,30,201939,4,22016,2,4,1,W,29.1891891892,23.32,64.3224699828
3,6,1,3,13,5,0.385,27,15,0.556,5,5,1.0,"JAN 06, 2017",0021600550,GSW vs. MEM,42,0,2,-10,40,201939,3,22016,1,4,1,L,34.2857142857,29.2,68.4931506849
4,5,0,6,13,5,0.385,25,12,0.48,8,6,0.75,"JAN 04, 2017",0021600534,GSW vs. POR,36,1,1,6,35,201939,7,22016,1,5,1,W,35.0,28.52,61.3604488079
5,5,0,3,9,3,0.333,18,8,0.444,3,3,1.0,"JAN 02, 2017",0021600520,GSW vs. DEN,35,0,2,7,22,201939,3,22016,0,3,1,W,22.6285714286,19.32,56.9358178054
6,5,0,4,6,3,0.5,12,5,0.417,1,1,1.0,"DEC 30, 2016",0021600501,GSW vs. DAL,30,0,2,14,14,201939,4,22016,1,1,1,W,16.8,12.44,56.270096463
7,7,0,6,6,3,0.5,18,9,0.5,7,7,1.0,"DEC 28, 2016",0021600485,GSW vs. TOR,36,1,3,27,28,201939,7,22016,0,2,1,W,28.0,21.08,66.4136622391
8,3,0,3,7,2,0.286,11,4,0.364,6,5,0.833,"DEC 25, 2016",0021600457,GSW @ CLE,37,0,4,-1,15,201939,3,22016,3,3,1,L,14.5945945946,13.64,54.9853372434
9,8,0,3,10,5,0.5,16,7,0.438,6,6,1.0,"DEC 23, 2016",0021600446,GSW @ DET,35,0,1,6,25,201939,3,22016,2,5,1,W,25.7142857143,18.64,67.0600858369
10,7,0,2,13,3,0.231,19,6,0.316,0,0,0.0,"DEC 22, 2016",0021600437,GSW @ BKN,33,0,5,25,15,201939,2,22016,5,2,1,W,16.3636363636,19.0,39.4736842105
