,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,PP36,TSA,TS
0,9,3,4,6,3,0.5,20,9,0.45,6,5,0.833,"DEC 27, 2016",0021600472,MEM @ BOS,38,0,1,-7,26,201188,4,22016,2,3,1,L,24.6315789474,22.64,0.574204946996
1,3,0,4,1,0,0.0,9,4,0.444,4,3,0.75,"DEC 26, 2016",0021600462,MEM @ ORL,28,0,2,-18,11,201188,4,22016,2,1,1,L,14.1428571429,10.76,0.511152416357
2,4,2,4,1,0,0.0,14,5,0.357,6,6,1.0,"DEC 23, 2016",0021600448,MEM vs. HOU,34,1,3,-12,16,201188,5,22016,1,3,1,W,16.9411764706,16.64,0.480769230769
3,4,2,5,3,2,0.667,17,14,0.824,11,8,0.727,"DEC 21, 2016",0021600431,MEM @ DET,37,0,3,8,38,201188,5,22016,2,3,1,W,36.972972973,21.84,0.869963369963
4,6,0,6,4,3,0.75,22,8,0.364,5,5,1.0,"DEC 20, 2016",0021600424,MEM vs. BOS,37,1,4,-9,24,201188,7,22016,1,2,1,L,23.3513513514,24.2,0.495867768595
5,4,0,5,5,0,0.0,22,4,0.182,0,0,0.0,"DEC 18, 2016",0021600407,MEM vs. UTA,36,2,2,-18,8,201188,7,22016,1,3,1,L,8.0,22.0,0.181818181818
6,4,2,6,4,0,0.0,18,6,0.333,8,8,1.0,"DEC 16, 2016",0021600394,MEM vs. SAC,36,0,5,1,20,201188,6,22016,0,1,1,L,20.0,21.52,0.46468401487
7,3,0,10,3,3,1.0,9,6,0.667,2,2,1.0,"DEC 14, 2016",0021600379,MEM vs. CLE,29,1,1,13,17,201188,11,22016,1,1,1,W,21.1034482759,9.88,0.86032388664
8,6,1,7,3,1,0.333,12,6,0.5,7,6,0.857,"DEC 10, 2016",0021600351,MEM vs. GSW,32,1,1,25,19,201188,8,22016,1,1,1,W,21.375,15.08,0.629973474801
9,2,0,7,6,4,0.667,24,13,0.542,9,6,0.667,"DEC 08, 2016",0021600333,MEM vs. POR,34,2,3,9,36,201188,9,22016,0,2,1,W,38.1176470588,27.96,0.643776824034
10,3,2,11,2,0,0.0,17,9,0.529,10,8,0.8,"DEC 06, 2016",0021600318,MEM vs. PHI,34,1,3,8,26,201188,12,22016,1,4,1,W,27.5294117647,21.4,0.607476635514
11,10,2,10,6,3,0.5,25,11,0.44,4,3,0.75,"DEC 05, 2016",0021600310,MEM @ NOP,46,1,2,9,28,201188,11,22016,3,3,1,W,21.9130434783,26.76,0.523168908819
12,8,1,3,3,1,0.333,18,9,0.5,0,0,0.0,"DEC 03, 2016",0021600295,MEM vs. LAL,34,0,2,6,19,201188,3,22016,3,0,1,W,20.1176470588,18.0,0.527777777778
13,3,5,2,3,2,0.667,14,8,0.571,7,7,1.0,"DEC 01, 2016",0021600278,MEM vs. ORL,32,0,3,8,25,201188,2,22016,1,3,1,W,28.125,17.08,0.731850117096
14,3,0,5,4,2,0.5,14,7,0.5,2,2,1.0,"NOV 30, 2016",0021600268,MEM @ TOR,35,3,2,-2,18,201188,8,22016,0,0,1,L,18.5142857143,14.88,0.604838709677
15,1,0,7,4,2,0.5,15,8,0.533,1,1,1.0,"NOV 28, 2016",0021600257,MEM vs. CHA,32,1,1,-15,19,201188,8,22016,1,1,1,L,21.375,15.44,0.615284974093
16,6,0,3,4,2,0.5,16,11,0.688,4,4,1.0,"NOV 26, 2016",0021600243,MEM @ MIA,35,0,2,6,28,201188,3,22016,0,0,1,W,28.8,17.76,0.788288288288
