,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,14,0,5,1,1,1.0,13,8,0.615,5,3,0.6,"MAR 26, 2017",0021601090,CHI @ MIL,39,1,1,23,20,202710,6,22016,3,6,1,W
1,11,0,4,1,0,0.0,24,10,0.417,21,16,0.762,"MAR 24, 2017",0021601077,CHI vs. PHI,42,3,1,-5,36,202710,7,22016,3,0,1,L
2,12,0,3,0,0,0.0,6,6,1.0,4,4,1.0,"MAR 22, 2017",0021601061,CHI vs. DET,34,2,1,20,16,202710,5,22016,2,0,1,W
3,6,2,8,7,3,0.429,21,11,0.524,14,12,0.857,"MAR 21, 2017",0021601051,CHI @ TOR,44,2,1,-6,37,202710,10,22016,1,0,1,L
4,7,2,2,1,0,0.0,18,8,0.444,7,7,1.0,"MAR 18, 2017",0021601032,CHI vs. UTA,38,2,1,1,23,202710,4,22016,3,2,1,W
5,5,0,3,3,2,0.667,17,10,0.588,8,6,0.75,"MAR 17, 2017",0021601021,CHI @ WAS,38,2,2,-6,28,202710,5,22016,3,2,1,L
6,1,2,4,3,0,0.0,16,4,0.25,8,6,0.75,"MAR 15, 2017",0021601009,CHI vs. MEM,40,3,0,-9,14,202710,7,22016,0,1,2,L
7,11,2,5,5,2,0.4,15,8,0.533,6,5,0.833,"MAR 13, 2017",0021600991,CHI @ CHA,38,1,1,11,23,202710,6,22016,2,2,1,W
8,3,0,5,2,1,0.5,11,2,0.182,0,0,0.0,"MAR 12, 2017",0021600985,CHI @ BOS,32,2,0,-12,5,202710,7,22016,2,1,1,L
9,4,0,2,2,0,0.0,12,6,0.5,4,4,1.0,"MAR 10, 2017",0021600966,CHI vs. HOU,31,3,1,-20,16,202710,5,22016,1,1,1,L
10,9,1,3,8,3,0.375,21,7,0.333,5,4,0.8,"MAR 08, 2017",0021600949,CHI @ ORL,38,1,0,-8,21,202710,4,22016,1,5,1,L
11,4,1,6,6,1,0.167,16,7,0.438,13,12,0.923,"MAR 06, 2017",0021600938,CHI @ DET,39,3,0,-5,27,202710,9,22016,1,5,1,L
12,6,0,2,1,1,1.0,7,4,0.571,8,7,0.875,"MAR 04, 2017",0021600922,CHI vs. LAC,36,2,1,-6,16,202710,4,22016,3,2,1,L
13,6,1,5,1,0,0.0,14,6,0.429,10,10,1.0,"MAR 02, 2017",0021600906,CHI vs. GSW,35,0,1,9,22,202710,5,22016,4,2,2,W
14,3,0,1,2,0,0.0,13,3,0.231,2,2,1.0,"FEB 28, 2017",0021600891,CHI vs. DEN,35,3,1,-20,8,202710,4,22016,3,0,2,L
15,10,0,9,6,4,0.667,19,7,0.368,0,0,0.0,"FEB 25, 2017",0021600871,CHI @ CLE,39,1,1,20,18,202710,10,22016,1,1,1,W
16,9,0,1,4,1,0.25,21,8,0.381,6,5,0.833,"FEB 24, 2017",0021600859,CHI vs. PHX,43,2,2,13,22,202710,3,22016,4,3,1,W
17,7,1,2,5,2,0.4,20,9,0.45,9,9,1.0,"FEB 16, 2017",0021600849,CHI vs. BOS,40,2,2,10,29,202710,4,22016,0,1,1,W
18,12,0,1,3,0,0.0,10,2,0.2,19,15,0.789,"FEB 14, 2017",0021600831,CHI vs. TOR,38,1,4,13,19,202710,2,22016,5,4,1,W
19,6,0,1,3,0,0.0,16,6,0.375,9,8,0.889,"FEB 10, 2017",0021600807,CHI @ PHX,30,2,3,-4,20,202710,3,22016,2,2,1,L
