,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,0,12,0,0021600578,,,12:00,1,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,,,,10:42 PM
1,0,10,1,0021600578,Jump Ball Pachulia vs. Whiteside: Tip to Dragic,,12:00,1,4.0,5,5,2585,Zaza Pachulia,GSW,Golden State,1610612744.0,Warriors,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,201609,Goran Dragic,MIA,Miami,1610612748.0,Heat,,,,10:42 PM
2,1,2,2,0021600578,Green BLOCK (1 BLK),,11:38,1,5.0,0,4,203079,Dion Waiters,MIA,Miami,1610612748.0,Heat,0,,,,,,203110,Draymond Green,GSW,Golden State,1610612744.0,Warriors,,,MISS Waiters 5' Jump Shot,10:42 PM
3,0,4,3,0021600578,Curry REBOUND (Off:0 Def:1),,11:36,1,4.0,0,0,201939,Stephen Curry,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:42 PM
4,41,1,4,0021600578,Green 2' Running Layup (2 PTS),,11:32,1,4.0,0,0,203110,Draymond Green,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,0 - 2,2,,10:42 PM
5,1,2,5,0021600578,,,11:17,1,5.0,0,0,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,MISS Whiteside 13' Jump Shot,10:42 PM
6,0,4,6,0021600578,Durant REBOUND (Off:0 Def:1),,11:17,1,4.0,0,0,201142,Kevin Durant,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:42 PM
7,1,2,7,0021600578,MISS Curry  3PT Jump Shot,,10:52,1,4.0,0,0,201939,Stephen Curry,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:43 PM
8,0,4,8,0021600578,,,10:51,1,5.0,0,0,203585,Rodney McGruder,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,McGruder REBOUND (Off:0 Def:1),10:43 PM
9,5,1,9,0021600578,,,10:45,1,5.0,5,0,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,201609,Goran Dragic,MIA,Miami,1610612748.0,Heat,0,,,,,,2 - 2,TIE,Whiteside 3' Layup (2 PTS) (Dragic 1 AST),10:43 PM
10,2,6,10,0021600578,Pachulia S.FOUL (P1.T1) (M.Ervin),,10:45,1,4.0,5,1,2585,Zaza Pachulia,GSW,Golden State,1610612744.0,Warriors,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,0,,,,,,,,,10:43 PM
11,10,3,11,0021600578,,,10:45,1,5.0,0,0,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,3 - 2,-1,Whiteside Free Throw 1 of 1 (3 PTS),10:43 PM
12,1,6,13,0021600578,,,10:36,1,5.0,4,1,203585,Rodney McGruder,MIA,Miami,1610612748.0,Heat,201142,Kevin Durant,GSW,Golden State,1610612744.0,Warriors,0,,,,,,,,McGruder P.FOUL (P1.T1) (M.Ervin),10:44 PM
13,47,2,14,0021600578,MISS Green 18' Turnaround Jump Shot,,10:27,1,4.0,0,0,203110,Draymond Green,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:44 PM
14,0,4,15,0021600578,,,10:26,1,5.0,0,0,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Whiteside REBOUND (Off:0 Def:1),10:44 PM
15,79,1,16,0021600578,,,10:11,1,5.0,5,0,201609,Goran Dragic,MIA,Miami,1610612748.0,Heat,203079,Dion Waiters,MIA,Miami,1610612748.0,Heat,0,,,,,,5 - 2,-3,Dragic 12' Pullup Jump Shot (2 PTS) (Waiters 1 AST),10:44 PM
16,79,1,17,0021600578,Curry 21' Pullup Jump Shot (2 PTS),,10:00,1,4.0,0,0,201939,Stephen Curry,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,5 - 4,-1,,10:44 PM
17,1,1,18,0021600578,,,9:44,1,5.0,5,0,201609,Goran Dragic,MIA,Miami,1610612748.0,Heat,203585,Rodney McGruder,MIA,Miami,1610612748.0,Heat,0,,,,,,8 - 4,-4,Dragic 25' 3PT Jump Shot (5 PTS) (McGruder 1 AST),10:45 PM
18,1,2,19,0021600578,MISS Durant 20' Jump Shot,,9:28,1,4.0,0,0,201142,Kevin Durant,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:45 PM
19,0,4,20,0021600578,Pachulia REBOUND (Off:1 Def:0),,9:28,1,4.0,0,0,2585,Zaza Pachulia,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:45 PM
20,5,2,21,0021600578,MISS Pachulia 3' Layup,,9:28,1,4.0,0,0,2585,Zaza Pachulia,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:45 PM
21,0,4,22,0021600578,WARRIORS Rebound,,9:28,1,2.0,0,0,1610612744,,,,,,0,,,,,,0,,,,,,,,,10:45 PM
22,1,2,23,0021600578,MISS Curry 25' 3PT Jump Shot,,9:20,1,4.0,0,0,201939,Stephen Curry,GSW,Golden State,1610612744.0,Warriors,0,,,,,,0,,,,,,,,,10:45 PM
23,0,4,24,0021600578,,,9:19,1,5.0,0,0,202355,Hassan Whiteside,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,,,Whiteside REBOUND (Off:0 Def:2),10:45 PM
24,42,1,25,0021600578,,,9:13,1,5.0,0,0,201609,Goran Dragic,MIA,Miami,1610612748.0,Heat,0,,,,,,0,,,,,,10 - 4,-6,Dragic 2' Driving Layup (7 PTS),10:45 PM
