,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,4,3,6,3,2,0.667,18,12,0.667,5,5,1.0,"APR 14, 2010",0020901224,OKC vs. MEM,38,1,1,10,31,201142,7,22009,2,4,0,W
1,4,0,4,8,4,0.5,20,8,0.4,10,10,1.0,"APR 12, 2010",0020901210,OKC @ POR,40,1,4,-14,30,201142,5,22009,0,3,0,L
2,5,2,8,8,3,0.375,29,13,0.448,11,11,1.0,"APR 11, 2010",0020901200,OKC @ GSW,40,2,1,10,40,201142,10,22009,2,2,0,L
3,2,0,6,3,1,0.333,21,10,0.476,16,14,0.875,"APR 09, 2010",0020901183,OKC vs. PHX,39,3,3,4,35,201142,9,22009,3,0,0,W
4,4,3,11,5,1,0.2,21,9,0.429,15,14,0.933,"APR 07, 2010",0020901165,OKC vs. DEN,45,0,1,1,33,201142,11,22009,1,3,0,L
5,4,2,5,13,7,0.538,29,13,0.448,12,12,1.0,"APR 06, 2010",0020901156,OKC @ UTA,44,2,4,2,45,201142,7,22009,2,3,0,L
6,2,2,5,4,2,0.5,22,13,0.591,12,12,1.0,"APR 04, 2010",0020901147,OKC vs. MIN,40,4,4,8,40,201142,9,22009,1,2,0,W
7,5,1,3,3,0,0.0,18,7,0.389,11,9,0.818,"APR 03, 2010",0020901137,OKC @ DAL,39,2,3,-7,23,201142,5,22009,5,5,0,W
8,2,0,6,5,2,0.4,20,10,0.5,15,15,1.0,"MAR 31, 2010",0020901111,OKC @ BOS,44,2,0,9,37,201142,8,22009,1,2,0,W
9,2,2,8,4,2,0.5,17,8,0.471,11,8,0.727,"MAR 30, 2010",0020901103,OKC @ PHI,38,2,2,23,26,201142,10,22009,3,4,0,W
10,1,3,10,5,2,0.4,18,7,0.389,15,13,0.867,"MAR 28, 2010",0020901094,OKC vs. POR,43,3,1,-9,29,201142,13,22009,1,5,0,L
11,3,0,7,7,1,0.143,19,9,0.474,7,7,1.0,"MAR 26, 2010",0020901078,OKC vs. LAL,35,1,2,31,26,201142,8,22009,0,3,0,W
12,3,2,4,4,1,0.25,16,8,0.5,8,8,1.0,"MAR 24, 2010",0020901065,OKC vs. HOU,31,0,1,13,25,201142,4,22009,1,1,0,W
13,1,3,8,4,1,0.25,24,15,0.625,15,14,0.933,"MAR 22, 2010",0020901049,OKC vs. SAS,42,0,2,-6,45,201142,8,22009,0,3,0,L
14,3,1,3,6,1,0.167,16,4,0.25,7,7,1.0,"MAR 21, 2010",0020901037,OKC @ IND,33,2,2,-22,16,201142,5,22009,2,5,0,L
15,3,0,2,4,0,0.0,16,7,0.438,18,17,0.944,"MAR 19, 2010",0020901019,OKC @ TOR,32,4,3,31,31,201142,6,22009,0,0,0,W
