,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,2,2,5,3,1,0.333,14,6,0.429,1,1,1.0,"APR 13, 2011",0021001225,OKC vs. MIL,23,1,0,18,14,201142,6,22010,1,4,0,L
1,2,1,8,3,1,0.333,16,8,0.5,17,15,0.882,"APR 11, 2011",0021001212,OKC @ SAC,40,0,3,11,32,201142,8,22010,2,7,0,W
2,2,0,4,2,1,0.5,15,11,0.733,8,8,1.0,"APR 10, 2011",0021001201,OKC @ LAL,35,0,3,4,31,201142,4,22010,1,5,0,W
3,2,0,5,7,2,0.286,21,9,0.429,10,8,0.8,"APR 08, 2011",0021001185,OKC vs. DEN,34,2,2,-1,28,201142,7,22010,2,3,0,W
4,3,0,7,8,2,0.25,23,9,0.391,11,9,0.818,"APR 06, 2011",0021001170,OKC vs. LAC,38,0,1,0,29,201142,7,22010,0,3,0,W
5,1,1,9,5,1,0.2,21,10,0.476,12,11,0.917,"APR 05, 2011",0021001159,OKC @ DEN,44,0,1,10,32,201142,9,22010,0,0,0,W
6,3,2,6,4,0,0.0,24,10,0.417,3,3,1.0,"APR 02, 2011",0021001137,OKC @ LAC,40,0,0,-9,23,201142,6,22010,0,3,0,L
7,1,1,10,13,3,0.231,24,9,0.375,4,4,1.0,"APR 01, 2011",0021001130,OKC @ POR,38,1,2,1,25,201142,11,22010,2,4,0,L
8,2,3,3,6,3,0.5,18,8,0.444,5,3,0.6,"MAR 30, 2011",0021001116,OKC @ PHX,36,1,0,18,22,201142,4,22010,0,0,0,W
9,5,1,5,5,3,0.6,23,13,0.565,12,10,0.833,"MAR 29, 2011",0021001103,OKC vs. GSW,49,1,2,-3,39,201142,6,22010,1,2,0,W
10,1,5,3,10,3,0.3,18,5,0.278,8,8,1.0,"MAR 27, 2011",0021001092,OKC vs. POR,41,0,5,8,21,201142,3,22010,3,2,0,W
11,4,0,2,7,3,0.429,18,7,0.389,7,6,0.857,"MAR 25, 2011",0021001075,OKC vs. MIN,35,0,2,4,23,201142,2,22010,2,0,0,W
12,3,0,2,4,2,0.5,12,7,0.583,15,13,0.867,"MAR 23, 2011",0021001061,OKC vs. UTA,38,0,1,14,29,201142,2,22010,0,3,0,W
13,1,0,5,6,1,0.167,21,6,0.286,8,7,0.875,"MAR 20, 2011",0021001041,OKC vs. TOR,39,0,2,-8,20,201142,5,22010,1,1,0,L
14,4,0,2,5,2,0.4,18,9,0.5,5,5,1.0,"MAR 18, 2011",0021001022,OKC vs. CHA,39,0,3,22,25,201142,2,22010,4,2,0,W
15,6,1,6,3,2,0.667,21,12,0.571,4,3,0.75,"MAR 16, 2011",0021001006,OKC @ MIA,40,1,4,5,29,201142,7,22010,1,1,0,W
16,2,1,2,6,5,0.833,16,9,0.563,9,9,1.0,"MAR 14, 2011",0021000992,OKC @ WAS,29,1,1,20,32,201142,3,22010,1,1,0,W
17,2,1,3,4,1,0.25,12,6,0.5,6,6,1.0,"MAR 13, 2011",0021000985,OKC @ CLE,29,0,1,16,19,201142,3,22010,1,2,0,W
18,5,0,7,3,1,0.333,13,6,0.462,11,11,1.0,"MAR 11, 2011",0021000973,OKC vs. DET,39,2,2,13,24,201142,9,22010,3,0,0,W
19,2,1,16,7,3,0.429,26,13,0.5,5,5,1.0,"MAR 09, 2011",0021000955,OKC @ PHI,43,0,0,7,34,201142,16,22010,0,4,0,W
20,2,1,6,10,4,0.4,20,8,0.4,5,3,0.6,"MAR 07, 2011",0021000944,OKC @ MEM,43,0,2,-8,23,201142,6,22010,0,0,0,L
21,2,2,8,3,1,0.333,14,3,0.214,12,11,0.917,"MAR 06, 2011",0021000937,OKC vs. PHX,45,0,3,3,18,201142,8,22010,2,3,0,W
22,5,0,8,5,4,0.8,18,10,0.556,5,5,1.0,"MAR 04, 2011",0021000917,OKC @ ATL,40,0,0,6,29,201142,8,22010,1,2,0,W
23,3,1,2,1,1,1.0,14,7,0.5,6,6,1.0,"MAR 02, 2011",0021000908,OKC vs. IND,26,1,3,20,21,201142,3,22010,2,0,0,W
24,3,2,4,3,0,0.0,20,8,0.4,6,5,0.833,"FEB 27, 2011",0021000880,OKC vs. LAL,42,0,0,-1,21,201142,4,22010,1,5,0,L
25,2,0,14,5,2,0.4,22,7,0.318,10,7,0.7,"FEB 25, 2011",0021000867,OKC @ ORL,41,2,3,-20,23,201142,16,22010,0,4,0,L
26,3,1,7,3,1,0.333,19,9,0.474,13,11,0.846,"FEB 23, 2011",0021000855,OKC @ SAS,42,2,4,-2,30,201142,9,22010,1,1,0,L
27,2,0,7,4,1,0.25,21,8,0.381,6,4,0.667,"FEB 22, 2011",0021000843,OKC vs. LAC,32,1,2,11,21,201142,8,22010,2,1,0,W
28,2,0,7,8,1,0.125,18,5,0.278,6,6,1.0,"FEB 15, 2011",0021000821,OKC vs. SAC,27,0,2,18,17,201142,7,22010,2,1,0,W
29,2,1,4,7,2,0.286,21,10,0.476,7,7,1.0,"FEB 13, 2011",0021000811,OKC @ GSW,41,1,0,-11,29,201142,5,22010,0,3,0,L
30,2,2,5,3,1,0.333,22,13,0.591,13,8,0.615,"FEB 12, 2011",0021000803,OKC @ SAC,39,1,1,-9,35,201142,6,22010,0,3,0,W
31,3,2,8,6,2,0.333,25,12,0.48,5,5,1.0,"FEB 08, 2011",0021000771,OKC vs. MEM,44,2,5,-10,31,201142,10,22010,1,2,0,L
32,4,0,10,6,2,0.333,17,7,0.412,5,5,1.0,"FEB 05, 2011",0021000752,OKC @ UTA,38,2,2,12,21,201142,12,22010,0,3,0,W
33,1,3,11,2,0,0.0,16,8,0.5,10,8,0.8,"FEB 04, 2011",0021000742,OKC @ PHX,37,0,1,-7,24,201142,11,22010,1,3,0,W
34,5,1,10,7,5,0.714,19,14,0.737,11,10,0.909,"FEB 02, 2011",0021000725,OKC vs. NOH,41,0,2,15,43,201142,10,22010,1,2,0,W
35,1,0,6,5,3,0.6,20,7,0.35,19,16,0.842,"JAN 30, 2011",0021000701,OKC vs. MIA,40,4,3,-3,33,201142,10,22010,4,3,0,L
36,1,0,6,8,2,0.25,28,15,0.536,11,8,0.727,"JAN 28, 2011",0021000688,OKC vs. WAS,48,1,1,7,40,201142,7,22010,1,4,0,W
37,2,2,16,8,4,0.5,28,15,0.536,14,13,0.929,"JAN 26, 2011",0021000673,OKC @ MIN,50,2,2,-3,47,201142,18,22010,2,2,0,W
38,4,0,7,5,2,0.4,18,7,0.389,6,6,1.0,"JAN 24, 2011",0021000660,OKC @ NOH,38,1,3,-1,22,201142,8,22010,0,4,0,L
