,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,4,0,2,10,5,0.5,27,13,0.481,8,7,0.875,"APR 13, 2016",0021501224,HOU vs. SAC,30,2,3,21,38,201935,4,22015,0,1,1,W
1,6,0,1,7,5,0.714,21,12,0.571,7,5,0.714,"APR 11, 2016",0021501207,HOU @ MIN,32,0,0,29,34,201935,1,22015,0,3,1,W
2,13,0,3,14,6,0.429,31,14,0.452,8,6,0.75,"APR 10, 2016",0021501195,HOU vs. LAL,41,1,2,23,40,201935,4,22015,4,4,1,W
3,7,0,2,6,5,0.833,14,10,0.714,7,5,0.714,"APR 07, 2016",0021501175,HOU vs. PHX,43,0,3,-4,30,201935,2,22015,2,3,1,L
4,4,2,5,10,4,0.4,22,8,0.364,7,6,0.857,"APR 06, 2016",0021501170,HOU @ DAL,44,0,4,-1,26,201935,5,22015,1,6,1,L
5,9,1,3,11,5,0.455,25,12,0.48,14,12,0.857,"APR 03, 2016",0021501145,HOU vs. OKC,43,1,2,9,41,201935,4,22015,3,5,1,W
6,8,2,4,7,2,0.286,20,8,0.4,8,6,0.75,"MAR 31, 2016",0021501124,HOU vs. CHI,42,0,1,-8,24,201935,4,22015,0,4,1,L
7,8,0,4,8,3,0.375,16,8,0.5,10,8,0.8,"MAR 29, 2016",0021501111,HOU @ CLE,44,2,2,14,27,201935,6,22015,1,4,1,W
8,8,0,8,11,4,0.364,22,11,0.5,11,8,0.727,"MAR 27, 2016",0021501093,HOU @ IND,44,0,1,2,34,201935,8,22015,1,5,1,L
9,13,1,10,7,3,0.429,22,11,0.5,10,7,0.7,"MAR 25, 2016",0021501077,HOU vs. TOR,42,0,3,2,32,201935,10,22015,1,7,1,W
10,10,0,7,6,2,0.333,19,8,0.421,9,8,0.889,"MAR 23, 2016",0021501061,HOU vs. UTA,42,0,3,-8,26,201935,7,22015,8,5,1,L
11,16,0,7,8,2,0.25,17,7,0.412,8,8,1.0,"MAR 22, 2016",0021501054,HOU @ OKC,40,0,6,1,24,201935,7,22015,4,5,1,L
12,8,1,5,5,3,0.6,17,7,0.412,8,8,1.0,"MAR 19, 2016",0021501029,HOU @ ATL,37,1,2,-4,25,201935,6,22015,1,3,1,L
13,14,0,5,8,3,0.375,20,11,0.55,4,4,1.0,"MAR 18, 2016",0021501024,HOU vs. MIN,38,0,2,10,29,201935,5,22015,3,9,1,W
14,8,1,5,10,5,0.5,23,11,0.478,8,6,0.75,"MAR 16, 2016",0021501009,HOU vs. LAC,44,0,2,-10,33,201935,5,22015,1,8,1,L
15,8,3,7,5,2,0.4,8,3,0.375,8,7,0.875,"MAR 14, 2016",0021500992,HOU vs. MEM,25,0,1,30,15,201935,7,22015,1,5,1,W
