,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL
0,13,1,6,2,0,0.0,13,5,0.385,10,9,0.9,"APR 06, 2010",0020901150,CLE vs. TOR,36,0,1,19,19,2544,6,22009,0,4,0,W
1,9,1,6,9,0,0.0,31,14,0.452,22,14,0.636,"APR 04, 2010",0020901141,CLE @ BOS,45,1,0,-1,42,2544,7,22009,1,3,0,L
2,6,0,13,3,1,0.333,20,11,0.55,7,4,0.571,"APR 02, 2010",0020901126,CLE vs. ATL,38,0,1,11,27,2544,13,22009,2,2,0,W
3,7,1,8,1,0,0.0,17,7,0.412,13,9,0.692,"MAR 31, 2010",0020901109,CLE vs. MIL,39,1,2,10,23,2544,9,22009,1,4,0,W
4,8,0,6,6,3,0.5,22,13,0.591,6,5,0.833,"MAR 28, 2010",0020901087,CLE vs. SAC,39,1,2,8,34,2544,7,22009,3,3,0,W
5,10,0,5,6,1,0.167,21,11,0.524,7,4,0.571,"MAR 26, 2010",0020901080,CLE @ SAS,39,0,2,-5,27,2544,5,22009,2,5,0,L
6,9,0,4,5,1,0.2,22,15,0.682,8,7,0.875,"MAR 24, 2010",0020901064,CLE @ NOH,41,2,2,9,38,2544,6,22009,1,3,0,W
7,7,1,3,3,2,0.667,9,5,0.556,3,3,1.0,"MAR 21, 2010",0020901040,CLE vs. DET,31,0,0,17,15,2544,3,22009,0,0,0,W
8,7,2,10,3,0,0.0,21,9,0.429,12,11,0.917,"MAR 19, 2010",0020901022,CLE @ CHI,38,1,1,5,29,2544,11,22009,2,5,0,W
9,9,2,8,4,2,0.5,24,11,0.458,10,8,0.8,"MAR 17, 2010",0020901006,CLE vs. IND,39,1,2,14,32,2544,9,22009,3,6,0,W
10,12,1,10,3,1,0.333,22,10,0.455,11,8,0.727,"MAR 16, 2010",0020900998,CLE @ DET,43,2,0,13,29,2544,12,22009,1,4,0,W
11,7,3,5,3,1,0.333,21,9,0.429,16,11,0.688,"MAR 14, 2010",0020900984,CLE vs. BOS,39,3,2,3,30,2544,8,22009,2,2,0,W
12,10,3,6,10,3,0.3,18,7,0.389,12,6,0.5,"MAR 12, 2010",0020900965,CLE @ PHI,42,0,2,2,23,2544,6,22009,1,1,0,W
13,6,2,11,7,3,0.429,27,16,0.593,6,5,0.833,"MAR 05, 2010",0020900915,CLE vs. DET,42,2,1,12,40,2544,13,22009,3,4,0,W
14,14,1,5,4,0,0.0,18,10,0.556,7,6,0.857,"MAR 03, 2010",0020900902,CLE @ NJN,41,2,1,18,26,2544,7,22009,3,3,0,W
15,7,2,7,4,1,0.25,17,9,0.529,5,3,0.6,"MAR 01, 2010",0020900887,CLE vs. NYK,31,0,0,39,22,2544,7,22009,2,3,0,W
16,9,0,6,4,1,0.25,17,10,0.588,16,15,0.938,"FEB 26, 2010",0020900859,CLE @ TOR,44,0,2,8,36,2544,6,22009,2,1,0,W
17,9,0,6,6,3,0.5,23,11,0.478,15,11,0.733,"FEB 25, 2010",0020900857,CLE @ BOS,36,1,2,9,36,2544,7,22009,0,2,0,W
18,13,0,4,6,2,0.333,16,7,0.438,4,4,1.0,"FEB 23, 2010",0020900837,CLE vs. NOH,44,1,0,17,20,2544,5,22009,2,0,0,W
19,6,1,9,6,1,0.167,25,12,0.48,12,8,0.667,"FEB 21, 2010",0020900823,CLE @ ORL,39,0,0,-9,33,2544,9,22009,2,5,0,L
20,9,0,2,6,2,0.333,14,6,0.429,10,8,0.8,"FEB 19, 2010",0020900804,CLE @ CHA,36,1,2,-2,22,2544,3,22009,4,2,0,L
21,15,4,12,9,1,0.111,33,15,0.455,17,12,0.706,"FEB 18, 2010",0020900802,CLE vs. DEN,47,1,1,-5,43,2544,13,22009,2,3,0,L
22,13,0,7,6,2,0.333,21,10,0.476,12,10,0.833,"FEB 11, 2010",0020900779,CLE vs. ORL,45,1,2,16,32,2544,8,22009,2,3,0,W
23,11,0,3,4,1,0.25,21,13,0.619,9,5,0.556,"FEB 09, 2010",0020900759,CLE vs. NJN,42,0,0,-2,32,2544,3,22009,1,3,0,W
24,8,0,7,12,6,0.5,31,17,0.548,7,7,1.0,"FEB 06, 2010",0020900743,CLE vs. NYK,44,1,2,4,47,2544,8,22009,5,5,0,W
25,8,0,5,4,1,0.25,16,9,0.563,21,17,0.81,"FEB 04, 2010",0020900729,CLE vs. MIA,40,2,1,20,36,2544,7,22009,2,4,0,W
