,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
472,19,21,45,0.054,0.059,0,45,22,393.0,354,337,201961,Wayne Ellington,37,2,DAL,1610612742,23
473,124,159,284,0.06,0.076,10,79,52,2240.0,2080,1740,202325,Wesley Johnson,238,25,LAL,1610612747,27
474,197,268,452,0.08,0.109,12,82,28,2780.0,2467,2842,202083,Wesley Matthews,388,59,POR,1610612757,54
475,33,51,79,0.075,0.115,4,41,14,387.0,442,463,203115,Will Barton,68,14,POR,1610612757,27
476,216,289,490,0.141,0.189,28,56,39,1054.0,1530,1959,101198,Will Bynum,432,45,DET,1610612765,17
477,50,81,132,0.057,0.093,9,55,17,869.0,871,1003,2584,Willie Green,121,22,LAC,1610612746,38
478,114,147,266,0.065,0.084,8,62,35,1927.0,1753,1642,201163,Wilson Chandler,220,25,DEN,1610612743,27
479,51,70,117,0.053,0.073,4,43,27,908.0,958,1099,202333,Xavier Henry,124,15,LAL,1610612747,16
480,200,265,457,0.069,0.091,13,79,30,2705.0,2903,2925,2216,Zach Randolph,409,52,MEM,1610612763,49
481,136,190,299,0.084,0.117,23,52,42,1310.0,1618,1438,2585,Zaza Pachulia,245,31,MIL,1610612749,10
